"DEPTH","ZONE","SP","GR","AC","RLLD","RLLS","RMG","RMN"
1200.25,0,72.7001,121.9537,313.338,2.9139,3.481,1.6981,1.7826
1200.375,0.008,72.0143,111.3089,347.6693,2.794,3.3337,2.47,2.9036
1200.5,0.017,71.2251,103.6522,349.1585,3.1516,3.5564,2.8102,3.3977
1200.625,0.025,71.2366,101.8967,339.4504,3.6869,3.9382,3.1239,3.9771
1200.75,0.033,71.7959,100.2907,330.7817,3.9564,4.1366,2.9644,3.6215
1200.875,0.042,72.602,96.8918,309.1027,3.8337,4.0636,2.734,3.2869
1201,0.05,73.1483,94.987,300.3376,3.5347,3.8516,1.4291,1.392
1201.125,0.059,73.0847,102.7931,319.684,3.1831,3.5436,1.362,1.3542
1201.25,0.067,73.0449,110.4499,355.865,2.8168,3.2033,1.7798,1.9012
1201.375,0.075,73.3146,111.0475,355.9414,2.7155,3.0852,1.9478,2.1453
1201.5,0.084,73.9221,106.7896,340.3638,2.777,3.1064,1.4656,1.445
1201.625,0.092,74.6347,107.4992,342.9408,2.7548,3.132,2.1301,2.4193
1201.75,0.1,75.1825,112.0933,339.9071,2.7701,3.1822,1.7019,1.8068
1201.875,0.109,74.5926,114.4463,336.694,2.9542,3.3285,1.6611,1.8446
1202,0.117,73.3245,116.5006,353.3959,3.1686,3.499,2.3366,2.7098
1202.125,0.125,72.1829,116.6126,352.8723,3.1914,3.5338,2.5017,2.9495
1202.25,0.134,71.8304,115.6042,334.3848,3.1744,3.5364,2.559,3.0327
1202.375,0.142,72.2419,110.786,320.6253,3.1424,3.5305,2.2231,2.545
1202.5,0.151,73.1559,110.2258,318.8525,2.9839,3.4231,2.3001,2.6568
1202.625,0.159,74.1827,115.903,318.439,2.7905,3.2875,1.6429,1.8672
1202.75,0.167,73.8072,116.7994,327.3204,2.6895,3.2227,1.5838,1.9971
1202.875,0.176,73.1276,111.3089,358.4984,2.9847,3.473,1.9621,2.5889
1203,0.184,72.2212,106.192,364.9642,3.5474,3.9233,4.693,6.1318
1203.125,0.192,72.4127,106.6028,328.267,3.9199,4.2214,4.2757,5.5259
1203.25,0.201,73.1866,104.1751,286.5749,3.8901,4.2134,2.5622,3.0374
1203.375,0.209,74.0693,100.2907,295.8411,3.7331,4.1379,2.3275,2.6966
1203.5,0.217,74.1214,99.7678,333.7182,3.5389,3.9951,1.9532,2.1531
1203.625,0.226,73.267,101.5979,352.5543,3.0303,3.5115,2.5605,3.035
1203.75,0.234,72.9797,103.1293,338.9507,2.8121,3.275,1.5064,1.5487
1203.875,0.242,73.077,103.9883,340.7826,2.9431,3.3659,2.3911,2.8113
1204,0.251,73.3245,102.1582,355.1908,2.933,3.3821,2.2411,2.571
1204.125,0.259,73.9107,103.316,336.6933,2.7576,3.2578,2.2649,2.6057
1204.25,0.268,73.133,109.927,324.5313,2.6402,3.131,1.6321,1.6867
1204.375,0.276,71.5967,112.9523,331.8382,2.5934,3.0995,1.7017,1.7878
1204.5,0.284,70.5662,110.2258,348.9615,2.551,3.1392,2.3893,2.7863
1204.625,0.293,70.5317,102.6064,349.3395,2.8124,3.4513,2.603,3.0967
1204.75,0.301,70.7577,98.0497,344.7254,3.5925,4.2145,4.3311,6.237
1204.875,0.309,70.829,95.5099,328.8724,4.7125,5.2283,6.8074,10.0593
1205,0.318,70.6964,97.228,283.5016,6.0378,6.2903,4.9733,6.8617
1205.125,0.326,70.2712,108.0595,240.9075,6.8692,6.8447,4.9091,6.4455
1205.25,0.334,70.3861,115.6042,242.1255,6.6257,6.6004,3.8547,4.9145
1205.375,0.343,71.1845,113.4005,262.0991,5.112,5.3928,2.2414,2.5716
1205.5,0.351,71.9147,105.7438,284.9532,3.3936,4.0187,1.355,1.4341
1205.625,0.36,72.5851,99.8798,333.817,3.1683,3.6989,2.117,2.3909
1205.75,0.368,72.4357,98.3485,364.5523,3.115,3.5569,3.489,4.3834
1205.875,0.376,71.7806,102.3076,324.0953,3.1205,3.4964,2.9061,3.5369
1206,0.385,71.0336,109.3294,286.8522,3.0391,3.4303,1.6278,1.6804
1206.125,0.393,70.9171,113.4379,314.8054,2.8678,3.3273,1.8401,2.0135
1206.25,0.401,71.1025,107.3125,325.9658,3.1266,3.5318,1.4216,1.4302
1206.375,0.41,71.196,98.2738,349.874,3.8177,4.0522,1.5725,2.0692
1206.5,0.418,70.8267,94.987,364.1308,4.3019,4.3908,2.9134,5.3894
1206.625,0.426,69.8552,96.7798,297.3065,4.6775,4.6356,5.3005,7.1069
1206.75,0.435,69.2713,95.2111,256.8937,4.6101,4.5482,2.5847,3.2558
1206.875,0.443,69.8306,94.5388,290.2694,3.7047,3.8627,2.051,2.295
1207,0.452,70.5509,97.8256,321.3225,2.8439,3.1392,1.1402,1.1035
1207.125,0.46,71.8189,101.2991,343.0557,2.6041,2.8672,1.1776,1.0803
1207.25,0.468,72.3783,104.7727,374.3941,2.5319,2.7112,1.4801,1.466
1207.375,0.477,72.6043,109.0306,365.2016,2.5369,2.6613,1.4397,1.4072
1207.5,0.485,72.1829,110.674,321.0835,2.5775,2.6912,1.1337,0.9631
1207.625,0.493,71.2634,107.4992,330.5445,2.6163,2.7248,1.4084,1.3619
1207.75,0.502,70.9263,103.5028,368.6791,2.6237,2.725,1.4141,1.3701
1207.875,0.51,70.6873,100.5148,361.0885,2.6765,2.7529,1.3859,1.3293
1208,0.518,70.7731,105.445,351.8212,2.8365,2.8829,1.5022,1.8646
1208.125,0.527,70.5907,108.9932,356.7147,2.9648,3.0172,1.4291,1.6644
1208.25,0.535,70.0682,108.3583,368.9028,3.1293,3.1643,1.5725,1.6002
1208.375,0.543,69.2637,108.5077,365.9139,3.3256,3.3237,1.7722,1.8903
1208.5,0.552,68.8499,108.7318,351.97,3.3808,3.3862,1.9972,2.217
1208.625,0.56,69.4859,107.6486,339.5611,3.3076,3.3355,1.6355,1.7447
1208.75,0.569,70.1946,105.3703,340.5066,3.2147,3.2371,1.7868,2.0221
1208.875,0.577,71.1615,105.6691,351.3285,3.0662,3.0971,1.8549,2.0397
1209,0.585,71.9683,103.8016,351.2673,2.8142,2.8952,1.6138,1.6602
1209.125,0.594,71.6848,99.1702,341.6826,2.7015,2.7925,1.7113,1.8029
1209.25,0.602,71.455,93.7171,352.4344,2.8322,2.8552,1.717,1.8146
1209.375,0.61,71.3975,89.6086,354.3931,2.9893,2.941,4.193,5.4069
1209.5,0.619,71.3171,94.3894,311.1233,3.0741,2.9721,2.0273,2.2607
1209.625,0.627,72.0143,101.2991,289.4087,3.115,2.9936,1.4104,1.6979
1209.75,0.635,72.7537,107.0884,319.0004,2.9929,2.9209,1.2884,1.2844
1209.875,0.644,72.9989,110.3005,345.5722,2.6911,2.7136,1.2607,1.2449
1210,0.652,72.9721,114.8572,358.0908,2.3738,2.4749,1.1928,1.0488
1210.125,0.661,73.5046,119.6006,362.9737,2.221,2.3437,0.7805,0.4499
1210.25,0.669,74.0064,121.5802,373.9267,2.1059,2.2576,0.8229,0.5116
1210.375,0.677,74.129,119.638,369.659,1.9924,2.1946,0.8323,0.5755
1210.5,0.686,74.4508,113.5126,370.4521,1.9897,2.2115,0.904,0.6293
1210.625,0.694,73.5789,106.3414,380.3647,2.1444,2.3334,1.4327,1.3971
1210.75,0.702,72.2863,103.5775,368.465,2.3383,2.5062,1.8603,2.0182
1210.875,0.711,71.137,102.2702,339.5437,2.5401,2.7073,1.7516,1.8603
1211,0.719,70.5509,97.228,340.2726,2.9362,3.0479,2.0349,2.2716
1211.125,0.727,70.7294,88.9363,344.7496,3.6524,3.6044,3.2861,4.1608
1211.25,0.736,71.4512,88.7869,322.3554,3.9846,3.8788,4.0653,5.3644
1211.375,0.744,72.3453,94.4641,290.2264,3.8337,3.7957,2.457,2.8845
1211.5,0.753,72.3821,102.3076,291.5928,3.4148,3.5143,1.2218,1.3685
1211.625,0.761,72.1622,109.4041,326.9691,2.92,3.1486,1.3974,1.3459
1211.75,0.769,72.2174,113.3632,341.3399,2.4958,2.7901,1.2369,1.2501
1211.875,0.778,72.474,114.521,345.4522,2.2038,2.5147,1.7852,1.9776
1212,0.786,73.2479,115.6042,338.0322,2.0926,2.4175,1.0747,0.8773
1212.125,0.794,73.4241,110.9354,358.535,2.1733,2.5286,1.039,0.9144
1212.25,0.803,73.0832,102.0835,378.9635,2.5685,2.8839,1.7352,1.8364
1212.375,0.811,72.2541,95.1364,354.2188,3.123,3.3116,3.8273,5.7297
1212.5,0.819,71.9837,97.8256,295.2135,3.4996,3.5595,4.4567,5.7886
1212.625,0.828,73.0357,103.6148,256.0831,3.6161,3.6789,1.2991,1.6212
1212.75,0.836,74.1214,104.0257,307.1474,3.4514,3.6179,1.7975,1.9861
1212.875,0.844,74.9427,99.6184,365.9042,2.9309,3.2563,2.047,2.2892
1213,0.853,75.1021,100.216,364.0345,2.5075,2.9024,1.7384,1.8411
1213.125,0.861,73.8317,103.1293,344.5177,2.612,2.9534,1.5951,2.0436
1213.25,0.87,72.7116,103.5028,351.9648,2.8333,3.155,2.0713,2.3247
1213.375,0.878,72.3844,108.5824,344.0144,2.9559,3.2706,2.3093,2.6701
1213.5,0.886,72.9644,113.2138,317.9977,2.9839,3.2837,2.1304,2.4104
1213.625,0.895,73.5161,117.6584,308.4183,2.9521,3.2545,1.816,1.9538
1213.75,0.903,74.106,124.5681,329.166,2.8704,3.1976,1.6171,1.6649
1213.875,0.911,74.0064,123.1862,369.8877,2.8285,3.1768,1.8555,2.1983
1214,0.92,73.0257,112.6162,384.5912,2.933,3.254,2.2411,2.571
1214.125,0.928,72.2955,103.5401,363.5744,3.1887,3.4575,2.6213,3.1232
1214.25,0.936,72.4127,102.8305,332.5245,3.3623,3.5984,3.1754,3.9279
1214.375,0.945,73.3682,106.3787,312.7052,3.4323,3.6486,2.6213,3.1232
1214.5,0.953,74.6347,109.4788,312.9853,3.2238,3.5216,2.9423,3.5895
1214.625,0.962,74.981,110.3005,315.3738,2.9406,3.3345,2.0364,2.4338
1214.75,0.97,73.5544,110.2258,318.4856,2.9998,3.3724,1.6541,2.0969
1214.875,0.978,69.9954,112.5041,343.3485,3.305,3.5909,5.5369,7.3865
1215,0.987,67.7236,116.2018,323.2688,3.61,3.8444,3.2903,4.5456
1215.125,0.995,66.2257,114.2222,298.2884,4.1271,4.2727,3.0071,3.8674
1215.25,1.011,64.5783,109.18,301.4308,5.086,5.072,3.2603,4.9012
1215.375,1.038,61.0577,103.2413,295.148,5.4338,5.4815,4.7039,7.1643
1215.5,1.065,55.3495,97.228,274.7326,5.3842,5.6229,5.2246,6.9038
1215.625,1.092,48.8483,95.2858,271.5022,6.2244,6.5179,3.7366,5.943
1215.75,1.12,41.872,93.0448,284.688,8.22,8.547,4.9883,8.2264
1215.875,1.147,35.7692,88.1146,277.2813,9.809,10.1233,5.6753,10.1377
1216,1.174,33.6584,86.6206,253.1294,10.2207,10.4153,5.3653,10.1042
1216.125,1.201,35.39,91.6255,252.1303,10.5564,10.5377,5.3832,9.4554
1216.25,1.228,38.0487,93.7171,265.5998,10.4409,10.3655,4.8337,7.8552
1216.375,1.255,39.3857,93.7918,275.0381,9.045,9.1308,6.1053,9.4554
1216.5,1.283,40.4622,95.8834,276.3581,7.238,7.4907,5.4609,7.5573
1216.625,1.31,42.9102,101.0003,276.0013,6.7118,6.8399,4.4347,6.4776
1216.75,1.337,47.4155,106.0426,275.8687,6.1545,6.2626,4.3794,5.993
1216.875,1.364,53.1558,110.4125,276.6849,5.3824,5.5915,3.4928,4.7527
1217,1.391,57.1117,114.8572,278.9579,4.9364,5.1914,3.445,4.5284
1217.125,1.418,57.8664,113.1391,284.1597,4.7544,5.0051,3.4783,4.778
1217.25,1.446,56.3417,114.2596,296.7681,4.7698,4.9971,3.9621,5.943
1217.375,1.473,55.6215,120.1982,302.4049,5.0295,5.2352,4.4903,5.8635
1217.5,1.5,56.2842,121.132,292.9396,5.5402,5.6855,3.5631,4.976
1217.625,1.527,57.9545,118.6295,289.3653,6.111,6.1949,4.1796,6.2328
1217.75,1.554,58.4066,114.9319,285.0754,6.3816,6.462,4.715,6.4975
1217.875,1.582,57.2726,109.6655,277.365,6.1859,6.3008,4.0099,5.4218
1218,1.609,56.8436,107.9848,265.0908,5.7991,5.951,3.0605,4.3958
1218.125,1.636,57.8649,110.2258,262.1798,5.2958,5.517,2.3719,3.4284
1218.25,1.663,59.69,107.9848,282.6397,4.7963,5.093,2.7098,3.3728
1218.375,1.69,61.0439,104.2871,304.7337,4.5197,4.8234,3.2968,4.1042
1218.5,1.717,61.5097,103.6522,293.5081,4.9608,5.0837,1.4367,3.0062
1218.625,1.745,61.63,102.9052,306.6351,5.6267,5.5732,3.6983,6.1283
1218.75,1.772,60.8968,101.3365,304.5505,5.416,5.4287,7.0971,9.6231
1218.875,1.799,61.7204,99.6557,264.7222,5.2714,5.311,2.4202,3.0324
1219,1.826,64.1531,104.9968,277.5664,5.4924,5.4968,1.2658,2.1796
1219.125,1.853,65.8219,111.3089,340.0342,5.0087,5.1204,3.4563,5.2939
1219.25,1.88,67.7734,117.4717,321.9611,4.0573,4.277,4.8149,6.3088
1219.375,1.908,70.0299,125.091,288.7293,3.5642,3.7781,1.9696,2.1769
1219.5,1.935,71.0642,131.5899,316.0565,3.3341,3.5615,1.5838,1.6165
1219.625,1.962,70.3632,130.2827,336.8765,2.8663,3.2135,1.3473,1.7315
1219.75,1.989,69.4782,129.573,346.7422,2.7213,3.1048,1.6321,1.7795
1219.875,2.034,67.4899,135.1382,364.1437,3.0067,3.3505,1.9662,2.2181
1220,2.091,63.3256,134.5779,365.8063,3.4996,3.7942,4.8927,7.027
1220.125,2.148,58.7744,124.344,317.615,4.4868,4.6666,3.7586,7.7054
1220.25,2.205,52.2272,117.7705,273.9749,6.1593,6.1386,6.3104,10.8084
1220.375,2.261,44.3353,118.4801,252.167,8.572,8.2694,6.0929,10.3986
1220.5,2.318,36.6006,127.7055,242.0005,11.2808,10.7094,7.0118,11.6935
1220.625,2.375,30.2794,135.6984,252.1479,13.1589,12.4421,7.1356,12.3506
1220.75,2.432,28.2068,142.5708,250.7303,12.7095,12.0671,7.8425,12.0569
1220.875,2.489,32.139,148.5468,255.4546,10.7577,10.3722,5.16,8.2144
1221,2.545,39.1367,150.5637,272.3443,8.7797,8.6849,3.7103,5.3067
1221.125,2.602,44.1285,150.6011,276.1212,7.1207,7.363,3.6496,5.2241
1221.25,2.659,44.8908,141.3756,286.0369,6.18,6.5927,3.5669,5.497
1221.375,2.716,43.2458,122.1778,295.7437,6.3455,6.6419,4.5031,7.6556
1221.5,2.773,41.7954,106.4908,282.4532,7.2687,7.2077,5.0259,9.1949
1221.625,2.83,44.2013,102.3076,266.0065,8.032,7.6427,5.2085,8.3133
1221.75,2.886,49.9209,103.8016,257.0425,8.2179,7.6869,4.7665,6.7876
1221.875,2.943,54.1519,108.9932,262.2304,7.5802,7.197,3.888,5.8315
1222,3,55.6253,110.3752,275.7491,6.4474,6.3415,4.4492,6.0008
1222.125,3.031,54.1289,105.6691,286.4837,5.7741,5.7673,3.905,5.7403
1222.25,3.062,53.4416,102.6811,284.5439,6.1418,5.9397,5.0071,7.8131
1222.375,3.094,54.0699,105.9679,272.9913,6.6798,6.2475,6.3638,8.8671
1222.5,3.125,55.9624,113.0644,261.1431,6.8952,6.3374,4.3386,6.1006
1222.625,3.156,58.4817,121.0946,265.8384,6.7638,6.196,3.7277,5.2615
1222.75,3.188,59.69,123.4477,281.9956,6.3684,5.872,3.3821,4.6446
1222.875,3.219,60.0654,124.6802,294.9368,5.6712,5.319,3.2364,4.401
1223,3.25,61.2109,125.1657,301.6087,5.0998,4.7998,3.2012,4.3802
1223.125,3.281,62.5196,127.2573,299.1582,5.0362,4.6626,3.22,4.3714
1223.25,3.312,64.5477,130.32,296.1449,5.0207,4.6148,3.242,4.4044
1223.375,3.344,65.6625,129.3489,296.3748,4.9856,4.5823,3.2367,4.3756
1223.5,3.375,65.0342,127.4067,296.4752,4.9576,4.5466,3.1647,4.2805
1223.625,3.406,63.9485,129.7224,300.0143,4.9476,4.5335,3.1829,4.2895
1223.75,3.438,64.2259,129.4983,302.1811,4.9533,4.5169,3.2753,4.4044
1223.875,3.469,65.7506,125.3525,298.4686,4.9576,4.4949,3.2066,4.2973
1224,3.5,67.1873,123.6718,295.1395,4.9905,4.5066,3.2313,4.4302
1224.125,3.531,68.5917,126.6597,294.6232,5.0918,4.5767,3.358,4.6201
1224.25,3.562,68.5702,125.091,292.7835,5.1624,4.6245,3.5964,4.8926
1224.375,3.594,67.3773,121.5055,290.018,5.1764,4.6333,3.4636,4.6693
1224.5,3.625,67.1489,118.891,290.1101,5.3131,4.7116,3.4965,4.3943
1224.625,3.656,66.9536,118.5175,290.8086,5.5585,4.8678,5.5809,7.4211
1224.75,3.688,67.8692,118.4428,287.9961,5.5757,4.8751,4.0062,5.1343
1224.875,3.719,68.9855,115.5668,284.9049,5.515,4.8403,3.5334,4.4478
1225,3.75,68.6967,112.0186,286.9563,5.6059,4.9218,3.2377,4.0184
1225.125,3.781,67.4746,111.9812,293.2986,5.7606,5.0576,3.5223,4.4318
1225.25,3.812,66.218,112.7656,296.5186,5.8213,5.0904,3.8032,4.8396
1225.375,3.844,67.1275,114.4463,292.1131,5.875,5.094,3.7184,4.7163
1225.5,3.875,69.3786,119.638,289.7919,5.8967,5.0746,3.474,4.3615
1225.625,3.906,72.6043,123.9332,290.3666,5.6481,4.9054,3.1424,3.8799
1225.75,3.938,74.2708,124.7922,288.2971,5.173,4.5907,3.0278,3.7135
1225.875,3.969,73.5812,123.2983,294.0151,4.7576,4.3183,3.0186,3.7003
1226,4,72.6273,121.2814,303.2343,4.6329,4.2391,2.9725,3.6332
1226.125,4.031,71.2673,120.8705,306.8823,4.9162,4.4588,3.096,3.8125
1226.25,4.062,71.0834,124.5681,298.7766,5.5147,4.9197,3.8214,4.8661
1226.375,4.094,72.8188,140.2551,285.4037,6.1267,5.37,4.3584,5.646
1226.5,4.125,75.3779,166.6989,276.0235,6.5206,5.6414,3.9616,5.0697
1226.625,4.156,77.3762,186.0462,261.3308,6.4813,5.6268,3.2599,4.0668
1226.75,4.188,76.9601,189.7812,250.3011,6.094,5.3959,2.5219,3.0109
1226.875,4.219,76.4353,181.975,292.5745,5.4075,4.9459,2.7086,3.25
1227,4.25,76.0215,170.7327,335.9818,4.652,4.4257,2.9348,3.5786
1227.125,4.281,76.4912,158.2578,334.3697,4.3641,4.2116,2.9314,3.5736
1227.25,4.312,78.2167,142.9443,323.6756,4.4079,4.2514,3.0723,3.7782
1227.375,4.344,79.8158,130.9923,312.6964,4.6006,4.4156,3.14,3.8765
1227.5,4.375,80.6724,129.4983,304.5449,4.7635,4.5794,3.43,4.2976
1227.625,4.406,79.2128,129.1248,293.0579,4.8284,4.6828,3.2729,4.0694
1227.75,4.438,79.435,124.6428,289.444,4.7883,4.7116,3.0498,3.7953
1227.875,4.469,79.864,122.4019,294.2896,4.843,4.8337,3.1923,4.0465
1228,4.5,78.8412,113.662,299.4131,5.1019,5.1012,4.9368,6.4858
1228.125,4.531,75.6936,104.3245,289.2171,5.5428,5.5249,5.2246,6.9038
1228.25,4.562,69.5433,100.963,272.3228,6.0919,6.1052,5.0882,6.7057
1228.375,4.594,58.474,97.4894,265.9076,6.7071,6.7502,4.7134,6.1614
1228.5,4.625,41.8644,89.9074,282.2949,7.4767,7.5204,4.7671,6.3485
1228.625,4.656,22.1922,81.2796,311.4319,8.3413,8.3871,5.2596,7.8048
1228.75,4.688,5.3703,74.3698,290.1436,9.0683,9.1226,4.4014,7.3124
1228.875,4.719,-6.1994,71.0457,287.2282,9.9705,9.9834,4.4406,7.1861
1229,4.75,-13.3633,68.2444,289.5983,11.4091,11.3747,4.243,7.169
1229.125,4.781,-17.2311,62.9034,290.6715,12.9906,13.0066,4.6635,8.2186
1229.25,4.812,-16.976,56.9647,295.1043,15.5453,15.3418,4.649,8.4128
1229.375,4.844,-11.7045,56.1804,291.3949,22.0427,20.6138,5.5422,9.7941
1229.5,4.875,-1.9776,73.6228,264.29,25.2949,23.3251,6.2589,10.7218
1229.625,4.906,16.5185,93.7544,245.9977,19.4237,18.4247,4.8833,7.9129
1229.75,4.938,36.9645,108.0595,255.0833,11.4055,11.6274,2.3517,3.2978
1229.875,4.969,54.0086,114.6331,264.0271,6.8817,7.5793,1.9312,2.9558
1230,5,63.5631,114.2596,277.4994,4.599,5.4148,1.8276,2.8097
1230.125,5.016,68.4898,115.268,295.1542,3.9581,4.7364,2.1968,2.982
1230.25,5.032,71.4473,116.0524,313.9709,4.1766,4.8777,3.227,4.1931
1230.375,5.048,73.5774,115.268,311.4354,5.0501,5.7009,3.9085,4.9924
1230.5,5.064,76.4889,119.638,282.8651,5.9391,6.6572,4.2945,5.5531
